47113635,6035 , -1000 , 0,330099992454052 , -1,95439315478274E-06 , 0,0788192496730593 , 5,07087401564191E-08 , 1,31076224960246E-05 , 1,31076224960246E-05 , 1,52953325753677 , 19,2392802688538 , 0,0939599564006359 , 1320,37968370831
47113668,0736 , -500 , 0,35020000487566 , -6,17102138322878E-07 , 0,081447885309923 , 5,08011518071917E-08 , 1,41091665827834E-05 , 1,41091665827834E-05 , 1,49734501373509 , 18,2974723625161 , 0,145672766648939 , 1321,06311959515
47113698,9152 , 500 , -1,16669999808073 , 2,06581225226151E-06 , 0,0837818483323521 , 5,0819428806467E-08 , 1,07947782377227E-05 , 1,07947782377227E-05 , 1,46292545003253 , 17,5255484138609 , 0,00400974114790942 , 1327,18737415753
47113732,5745 , 1000 , 1,63659999519587 , 3,36806394762373E-06 , 0,0858860644630488 , 5,07115714106653E-08 , 5,49438787323948E-06 , 5,49438787323948E-06 , 1,4277648130605 , 16,6879133407071 , 0,0795136527460033 , 1321,9923417833
47113766,0329 , 2000 , 1,41450000554323 , 6,08342757856614E-06 , 0,0873890198744147 , 5,01599296702901E-08 , -3,86650814552653E-06 , -3,86650814552653E-06 , 1,39329464510642 , 15,8550997689016 , 0,0639687440024729 , 1323,8862514556
47113786,423 , 4000 , -11,637400008738 , 7,00018093987995E-06 , 0,0524669028703185 , 4,88796815200436E-08 , -1,42115758313285E-05 , -1,42115758313285E-05 , 1,41575755483413 , 25,9003519774669 , -0,708489733604089 , 1533,06090698185
47113833,3054 , 2000 , 14,8378999978304 , 2,3006608579869E-06 , 0,0408590144069627 , 4,87870062640694E-08 , -1,76334278754424E-05 , -1,76334278754424E-05 , 1,45498653702698 , 34,7467921554702 , -0,126583408667529 , 1459,7359996335
47113865,0284 , -2000 , -0,277999989688396 , -3,30635045186833E-06 , 0,0455597577193392 , 4,8505428821342E-08 , -1,23754928516462E-05 , -1,23754928516462E-05 , 1,48253497773966 , 33,0837133228025 , -0,0710599971348141 , 1468,37282779185
47113893,5837 , -4000 , -3,47050000727177 , -6,09813361768561E-06 , 0,0481262753716665 , 4,73443518143582E-08 , -2,42311346675239E-06 , -2,42311346675239E-06 , 1,50399111810831 , 31,4523316064987 , -0,103561413552471 , 1459,54667786412
47113924,7092 , -2000 , -0,897199995815754 , -3,0697925588058E-06 , 0,0507522833048427 , 4,71456247223546E-08 , 2,51568344338587E-06 , 2,51568344338587E-06 , 1,52233894938134 , 29,8963412814531 , -0,0742951145296058 , 1463,32745221395
47113958,5597 , -1000 , 1,82530000060797 , -1,4713959145516E-06 , 0,053284249154992 , 4,71798092694986E-08 , 4,8990847791826E-06 , 4,8990847791826E-06 , 1,53602788289205 , 28,7351107014599 , 0,0633364577523075 , 1471,51123074147
47113991,2569 , -500 , 0,654600001871586 , -6,46577482315683E-07 , 0,0563601261154949 , 4,72676918773799E-08 , 5,95531974975011E-06 , 5,95531974975011E-06 , 1,54395920160179 , 27,3416978977139 , 0,115810569033197 , 1472,81591601778
47114025,3105 , 500 , 1,40230000019073 , 1,0707322918402E-06 , 0,0594965627150833 , 4,73359562655741E-08 , 4,1918912695451E-06 , 4,19189126954509E-06 , 1,54597211933516 , 26,0194538024543 , 0,172154033581339 , 1470,61966785438
47114055,3258 , 1000 , -2,00740000605583 , 1,9243212253197E-06 , 0,0615064501518346 , 4,73366077027447E-08 , 1,01644563867977E-06 , 1,01644563867977E-06 , 1,54447638887455 , 25,1273294215165 , -0,00372609047286451 , 1482,61751061639
47114092,8572 , 2000 , 5,47180000692606 , 3,61021153043127E-06 , 0,0619904870184957 , 4,70904257427939E-08 , -4,92780114948675E-06 , -4,92780114948675E-06 , 1,54240847671746 , 24,7223880328805 , 0,252081405299177 , 1450,57762433782
47114122,3786 , 4000 , -2,98490000516176 , 6,65076760343646E-06 , 0,0587061599664308 , 4,59677891841449E-08 , -1,57199835970839E-05 , -1,57199835970839E-05 , 1,54714615108332 , 25,2829723072283 , -0,0998328824975874 , 1539,61625239349
47114156,3972 , 2000 , 1,99220000207424 , 2,95968761197776E-06 , 0,0625786606957681 , 4,58416228949386E-08 , -2,05019691741365E-05 , -2,05019691741365E-05 , 1,54603742201767 , 24,0502667672333 , -0,0502075110678175 , 1534,07278072783
47114187,4179 , -2000 , -1,00020000338554 , -4,53791592040122E-06 , 0,0681197419965901 , 4,54316282387357E-08 , -1,28463173265566E-05 , -1,28463173265566E-05 , 1,53111659981197 , 22,854009554866 , -0,0261117451502137 , 1537,85970716288
47114214,4371 , -4000 , -5,11710000038147 , -7,96337279019292E-06 , 0,0687192650619069 , 4,39789869072451E-08 , 5,52072277427943E-07 , 5,52072277427937E-07 , 1,51549630790088 , 22,0213067969789 , -0,19722070596132 , 1492,35257655756
47114244,4618 , -2000 , -2,01669999957085 , -3,85566742493497E-06 , 0,0710518260308094 , 4,37412076864566E-08 , 6,77663155271151E-06 , 6,7766315527115E-06 , 1,50079079676532 , 20,9317285246828 , -0,231276799431328 , 1488,24802319964
47114276,2754 , -1000 , -0,229099996387959 , -1,72081694140862E-06 , 0,0740061499811899 , 4,37774263359195E-08 , 9,51963813305468E-06 , 9,51963813305467E-06 , 1,48282394538245 , 19,9078631657486 , -0,181388675384421 , 1490,82176558044
47114308,2284 , -500 , -0,0528000071644783 , -6,05586767314177E-07 , 0,076950557926751 , 4,38699055084161E-08 , 1,04752928859248E-05 , 1,04752928859248E-05 , 1,46139103041825 , 18,9232336087985 , -0,145685604444569 , 1491,44651172411
47114341,3934 , 500 , 1,12170000374317 , 1,65584985165967E-06 , 0,0799162733069142 , 4,39161562154881E-08 , 7,88119102373838E-06 , 7,88119102373837E-06 , 1,43619190490776 , 18,0205162331441 , -0,0711924015998146 , 1488,02104987582
47114373,5192 , 1000 , 0,123600006103516 , 2,77128030156115E-06 , 0,0824523715094862 , 4,38723341193807E-08 , 3,60213166881288E-06 , 3,60213166881287E-06 , 1,40887941636421 , 17,1308783746811 , -0,110542061761631 , 1490,95526517533
47114408,2905 , 2000 , 2,68159999698401 , 5,06378176178066E-06 , 0,0838600245378135 , 4,35087611036593E-08 , -4,07498521779461E-06 , -4,07498521779462E-06 , 1,38174060178304 , 16,3795639092388 , 0,0111153688583331 , 1474,80212349248
47114442,6871 , 4000 , 2,35509999841452 , 9,61712125339128E-06 , 0,0827266707471325 , 4,19703877576284E-08 , -1,81683057434338E-05 , -1,81683057434338E-05 , 1,36050957472832 , 15,5673658824138 , -0,0193482008666975 , 1482,54535206302
47114477,9733 , 2000 , 3,27669999748468 , 3,98995037064466E-06 , 0,0861325862469728 , 4,180716087741E-08 , -2,38506851859812E-05 , -2,38506851859812E-05 , 1,33784187414132 , 14,9785413393958 , 0,148353404911988 , 1465,66506026852
47114508,0126 , -2000 , -1,99609999358654 , -6,7455479680959E-06 , 0,093073910449428 , 4,11809014086054E-08 , -1,3829881971436E-05 , -1,3829881971436E-05 , 1,29957655523274 , 14,2600253150078 , 0,0757664440348542 , 1454,45051746639
47114535,352 , -4000 , -4,68209999799728 , -1,12413092975029E-05 , 0,091392110234151 , 3,92692299045611E-08 , 2,52505489462433E-06 , 2,52505489462432E-06 , 1,26661053202514 , 13,7485643916899 , -0,107720302092249 , 1408,22478253159
47114565,7672 , -2000 , -1,61060000956059 , -5,22888326830635E-06 , 0,0934145445752558 , 3,8970718906783E-08 , 9,64449540524172E-06 , 9,64449540524171E-06 , 1,23942098527028 , 13,0614777389066 , -0,115441191378409 , 1407,36825465076
47114598,8617 , -1000 , 1,07360000908375 , -2,10970491090423E-06 , 0,0953379556478362 , 3,90086382585525E-08 , 1,2449931396315E-05 , 1,2449931396315E-05 , 1,21264281325799 , 12,5888254442439 , 0,0656615767553917 , 1415,35101106476
47114628,5498 , -500 , -2,40100000798702 , -5,26536615817579E-07 , 0,0968242244305436 , 3,91048975382781E-08 , 1,31378082286128E-05 , 1,31378082286128E-05 , 1,18614991838579 , 12,1827055285907 , -0,138965996300726 , 1413,12537802615
47114661,0058 , 500 , 0,415100000798702 , 2,54102528126058E-06 , 0,100330037414175 , 3,91217037175319E-08 , 9,85297701907867E-06 , 9,85297701907866E-06 , 1,15645139055835 , 11,5755750620681 , -0,118875874400197 , 1412,11004194178
47114689,5205 , 1000 , -3,49359999597073 , 3,73314340451207E-06 , 0,0963286103336757 , 3,90385008968114E-08 , 5,12568122115217E-06 , 5,12568122115216E-06 , 1,13447005057015 , 11,8302934906236 , -0,512174438401009 , 1443,17196678186
47114721,2845 , 2000 , -0,276799999177456 , 6,55862775466709E-06 , 0,0978825154193866 , 3,8591493745177E-08 , -3,03798318505977E-06 , -3,03798318505977E-06 , 1,11263358766812 , 11,3049569328787 , -0,624784532533002 , 1459,06023224252
47114752,5951 , 4000 , -0,694000005722046 , 1,17235935137938E-05 , 0,092757827850883 , 3,69126964447006E-08 , -1,71119421282007E-05 , -1,71119421282007E-05 , 1,10127951698218 , 11,1347125347712 , -0,885499528233876 , 1532,75241546022
47114783,8549 , 2000 , -0,802199997007847 , 4,76922985723433E-06 , 0,0977968563530457 , 3,67412631160521E-08 , -2,267789869685E-05 , -2,267789869685E-05 , 1,08714514491248 , 10,6525852299171 , -1,00496255898164 , 1546,56250113608
47114815,1002 , -2000 , -0,794399999082088 , -8,26543398551848E-06 , 0,105719284480449 , 3,60448023849853E-08 , -1,24907435211289E-05 , -1,24907435211289E-05 , 1,05684602717039 , 10,2330196380842 , -0,84598685695075 , 1576,87394691564
47114846,3519 , -4000 , -0,770999997854233 , -1,32019363535177E-05 , 0,101433885443545 , 3,4071174861623E-08 , 3,44147210429065E-06 , 3,44147210429065E-06 , 1,03443470118486 , 10,0624047704036 , -0,581076922601925 , 1667,53588187694
47114886,1493 , -2000 , 7,78609999269247 , -4,21637331481224E-06 , 0,0732529252854958 , 3,38975285331226E-08 , 8,1956512434751E-06 , 8,1956512434751E-06 , 1,05183823657555 , 14,135229822605 , 0,119700952822964 , 1787,78590315911
47114918,0746 , -1000 , -0,852099992334843 , -1,76647528087356E-06 , 0,0782972624226074 , 3,39519501546903E-08 , 1,02158676006185E-05 , 1,02158676006185E-05 , 1,06229415295413 , 13,4369740754786 , 0,0874072585569813 , 1785,46025286274
47114949,5093 , -500 , -0,569900006055832 , -4,8878123987204E-07 , 0,0830546238651606 , 3,40486215019141E-08 , 1,07814785155794E-05 , 1,07814785155794E-05 , 1,06618448678037 , 12,7722419072631 , 0,0560734543446064 , 1784,87259947052
47114982,5173 , 500 , 0,983400002121925 , 2,08812823336552E-06 , 0,0878237296955991 , 3,4090455041884E-08 , 8,33507920857752E-06 , 8,33507920857752E-06 , 1,06329238081073 , 12,1545728485329 , 0,112912489975674 , 1780,57762956832
47115016,0916 , 1000 , 1,04199999570847 , 3,33069942897748E-06 , 0,0917646063910012 , 3,4048815269239E-08 , 4,43274029651687E-06 , 4,43274029651688E-06 , 1,05577844810517 , 11,5535959897678 , 0,146633413720819 , 1776,70562296596
47115051,4628 , 2000 , 3,35630000382662 , 5,81695397587141E-06 , 0,0931478838033892 , 3,37257460494438E-08 , -2,34193983499864E-06 , -2,34193983499864E-06 , 1,04729433076247 , 11,1930664285745 , 0,340752458566631 , 1739,24567333502
47115079,1928 , 4000 , -4,29389999806881 , 9,04032681937233E-06 , 0,0773702414222837 , 3,26237347541592E-08 , -1,26291679371056E-05 , -1,26291679371056E-05 , 1,05925267721068 , 13,0377776638516 , -0,195771485508375 , 1952,08888736844
47115110,3773 , 2000 , -0,843699999153614 , 3,8370397176025E-06 , 0,0823801825845913 , 3,25210688332142E-08 , -1,69803492643502E-05 , -1,69803492643502E-05 , 1,06583401632149 , 12,5257469141103 , -0,33355003616294 , 1976,85336674477
47115141,6333 , -2000 , -0,766700007021427 , -6,19124916729588E-06 , 0,0903430230162693 , 3,2112008929471E-08 , -9,55212123510793E-06 , -9,55212123510792E-06 , 1,05744093478298 , 11,9161960858818 , -0,281281280143771 , 1990,95147888745
47115172,8824 , -4000 , -0,777899995446205 , -1,04975729800144E-05 , 0,0906893266481017 , 3,07591431814115E-08 , 2,99929580695051E-06 , 2,99929580695051E-06 , 1,04900829400107 , 11,434764697252 , -0,144116309951492 , 2055,94160657918
47115219,7588 , -2000 , 14,8187000006437 , -2,36573118778188E-06 , 0,0460507524955089 , 3,07202298341384E-08 , 5,70334950782512E-06 , 5,70334950782512E-06 , 1,09637183709647 , 23,5602043242753 , 0,58973036476856 , 2228,68155649423
47115266,6074 , -1000 , 14,8438999950886 , -7,29999858802439E-07 , 0,0346057239803637 , 3,08018945150467E-08 , 6,57253733564535E-06 , 6,57253733564535E-06 , 1,15516789206286 , 33,1909066655841 , 1,09853366673315 , 2283,2995405152
47115297,8583 , -500 , -0,771799996495247 , -2,69663519869146E-07 , 0,0380233406651267 , 3,08995003317763E-08 , 6,91012414066956E-06 , 6,91012414066956E-06 , 1,2075671706241 , 31,6677095565704 , 1,0357437349054 , 2280,98029693518
47115342,0892 , 500 , 12,1919000074267 , 5,99396475928056E-07 , 0,0350658863762759 , 3,0986067932091E-08 , 6,12430203452918E-06 , 6,12430203452918E-06 , 1,26159501397567 , 36,0651703317143 , 1,4192576606734 , 2247,37501186542
47115364,1057 , 1000 , -10,005700007081 , 8,7120070565451E-07 , 0,0320222033350994 , 3,10536502315184E-08 , 4,93274400128379E-06 , 4,93274400128379E-06 , 1,31779762793305 , 41,3066633202122 , 1,03915662934622 , 2300,84737963856
47115388,6252 , 2000 , -7,50319999456406 , 1,48654649977931E-06 , 0,0315628525347608 , 3,10536947787749E-08 , 2,81045639342568E-06 , 2,81045639342568E-06 , 1,37273650753545 , 43,670242377627 , 0,742099636279309 , 2377,37669826097
47115413,1388 , 4000 , -7,51280000060797 , 2,63177231559992E-06 , 0,0306492907659997 , 3,08183405716548E-08 , -1,09503670060111E-06 , -1,09503670060111E-06 , 1,42725362411355 , 46,4243524646118 , 0,437524564059253 , 2534,99140319001
47115438,6573 , 2000 , -6,50600000470877 , 1,2462573813425E-06 , 0,031290257689423 , 3,08426408489132E-08 , -2,99565840769276E-06 , -2,99565840769276E-06 , 1,47953399261901 , 47,0926986421632 , 0,195573213473243 , 2598,4690312962
47115468,6205 , -2000 , -2,0595999956131 , -1,39338070791296E-06 , 0,0340506838291895 , 3,08522369986589E-08 , -7,86418029619149E-07 , -7,86418029619147E-07 , 1,52554577160428 , 44,8483976217364 , 0,144991289586532 , 2584,56807049008
47115497,2267 , -4000 , -3,4244000017643 , -2,77264154261471E-06 , 0,0362435434082498 , 3,06067787108028E-08 , 3,72935952734771E-06 , 3,72935952734771E-06 , 1,56651622256507 , 42,810350163017 , 0,0717161263369017 , 2547,65765670864
47115550,0056 , -2000 , 20,7405000030994 , -8,81245562949397E-07 , 0,0253455385879945 , 3,06559447673562E-08 , 5,19139659099413E-06 , 5,19139659099413E-06 , 1,62446651659015 , 63,6831495138442 , 0,61547471627443 , 2676,57833350582
47115575,847 , -1000 , -6,16560000181198 , -3,97603353517883E-07 , 0,0267397471144668 , 3,07457802172701E-08 , 5,87498614432565E-06 , 5,87498614432565E-06 , 1,67849353466118 , 62,5517713894881 , 0,444140765721404 , 2658,45054956928
47115600,8451 , -500 , -7,07960000634193 , -1,4943090468848E-07 , 0,027788606442999 , 3,08443534653428E-08 , 6,1403090899454E-06 , 6,1403090899454E-06 , 1,72915330660397 , 62,1147791487711 , 0,240292961108801 , 2650,7260007791
47115625,8107 , 500 , -7,05719999969006 , 3,39529772335873E-07 , 0,0287840288127034 , 3,09370153829519E-08 , 5,51821467531305E-06 , 5,51821467531305E-06 , 1,77641453370695 , 61,811140220211 , 0,0248122521012056 , 2668,70644094846
47115658,0905 , 1000 , 0,257100008428097 , 6,0282286531628E-07 , 0,0310344672952165 , 3,10149790544258E-08 , 4,38374258360071E-06 , 4,38374258360072E-06 , 1,81800975337548 , 58,7215974620572 , 0,0203921488659333 , 2669,31805712391
47115690,7752 , 2000 , 0,641399994492531 , 1,15156283698991E-06 , 0,0333085392344101 , 3,1038269192274E-08 , 2,16493752053692E-06 , 2,16493752053692E-06 , 1,85383161812951 , 55,7863399560608 , 0,0161204222560662 , 2670,37076383859
47115725,5375 , 4000 , 2,755900003016 , 2,28141943910354E-06 , 0,0353325135467916 , 3,08491722511891E-08 , -2,31232843597408E-06 , -2,31232843597408E-06 , 1,88449186527671 , 53,0741338017006 , 0,0599984661963601 , 2650,31922931232
47115759,0775 , 2000 , 1,49909999221563 , 1,13404523726042E-06 , 0,037680971582281 , 3,08815990134616E-08 , -4,55758741407359E-06 , -4,55758741407359E-06 , 1,90988854526012 , 50,4438524437037 , 0,085790166179627 , 2644,87806179291
47115791,1571 , -2000 , 0,068400003015995 , -1,32773380536783E-06 , 0,0402986746857094 , 3,0893277117872E-08 , -1,87688792174898E-06 , -1,87688792174898E-06 , 1,92852537115505 , 47,9489502339332 , 0,115562358163281 , 2651,75777867054
47115817,9548 , -4000 , -5,22869999706745 , -2,57748764394413E-06 , 0,0416992439546135 , 3,0668900307178E-08 , 3,37096177953984E-06 , 3,37096177953984E-06 , 1,94362433760583 , 46,2871819112234 , -0,0443888092413933 , 2584,01170146179
47115848,9995 , -2000 , -0,976200006902218 , -1,26100722693424E-06 , 0,0441578654776543 , 3,06955515030394E-08 , 5,93948522406805E-06 , 5,93948522406805E-06 , 1,95367995797256 , 43,9740681874004 , -0,0513578430734578 , 2582,68354955962
47115879,4681 , -1000 , -1,5921999886632 , -5,66010374700202E-07 , 0,0466301601894951 , 3,07814827116513E-08 , 7,09852757633719E-06 , 7,09852757633719E-06 , 1,95819349170178 , 41,8419099612055 , -0,105152633218426 , 2578,33536165924
47115908,8184 , -500 , -2,67420000582933 , -1,98196173309897E-07 , 0,0488146952655436 , 3,08798293168032E-08 , 7,50575019982294E-06 , 7,50575019982294E-06 , 1,95789665983707 , 40,0318751168466 , -0,221093577822766 , 2575,20976069884
47115940,0684 , 500 , -0,756499998271465 , 5,73028676445233E-07 , 0,0513742182094961 , 3,09666521414056E-08 , 6,32436589552407E-06 , 6,32436589552407E-06 , 1,95198102675771 , 38,0568946418358 , -0,258574427900118 , 2577,98521188807
47115971,3329 , 1000 , -0,758199997246265 , 9,76543909019704E-07 , 0,0537569100716302 , 3,10301381704895E-08 , 4,31434030142614E-06 , 4,31434030142614E-06 , 1,9413328888649 , 36,1934349755926 , -0,306285050448701 , 2583,7582557936
47116002,5743 , 2000 , -0,78320001065731 , 1,81673885927857E-06 , 0,0559409130852969 , 3,10091894773937E-08 , 5,90095458146385E-07 , 5,90095458146384E-07 , 1,92665616687911 , 34,4620109231305 , -0,376266080215335 , 2599,02002164082
47116033,9085 , 4000 , -0,688499994575977 , 3,52790593554309E-06 , 0,0572531366878598 , 3,06681064992955E-08 , -6,56808406736876E-06 , -6,56808406736876E-06 , 1,91048860507379 , 32,9102714332829 , -0,482257411772013 , 2643,89895626134
47116080,7131 , 2000 , 14,777000002563 , 1,25244647383553E-06 , 0,0455095901077727 , 3,06992618600422E-08 , -9,06966108401988E-06 , -9,06966108401988E-06 , 1,91958991436793 , 41,7813165905692 , 0,177759019456723 , 2522,74723462159
47116096,3225 , -2000 , -16,4767000004649 , -1,29783201178013E-06 , 0,0374232087869203 , 3,0707546427589E-08 , -6,42503084950322E-06 , -6,42503084950322E-06 , 1,94333154769783 , 52,2718834863925 , -0,415835662232065 , 2398,20204219352
47116142,1285 , -4000 , 13,7819999977946 , -1,99986310321995E-06 , 0,0319137186162329 , 3,0548253743851E-08 , -2,28725075108513E-06 , -2,28725075108513E-06 , 1,97730105313841 , 62,2443933917604 , 0,0904994777707948 , 2595,71899101262
47116170,8159 , -2000 , -4,30669999867678 , -1,02556327116086E-06 , 0,0335792529901855 , 3,05830445767589E-08 , -1,52155647118101E-07 , -1,52155647118102E-07 , 2,00739322719505 , 59,7898213839388 , -0,0312824006473941 , 2570,89814148253
47116202,1266 , -1000 , -0,802599996328354 , -5,23109109088995E-07 , 0,0357538196469856 , 3,06669144026412E-08 , 9,50320540465088E-07 , 9,50320540465087E-07 , 2,03204042967907 , 56,8076398324017 , -0,0449528189181624 , 2569,57685156249
47116232,7526 , -500 , -1,38770000636578 , -2,56945606286613E-07 , 0,0379471450563593 , 3,07632058715913E-08 , 1,49801687095283E-06 , 1,49801687095283E-06 , 2,05115361320372 , 54,0331717108881 , -0,0885223124103194 , 2567,63042185977
47116265,0901 , 500 , 0,285800002515316 , 3,1647998284098E-07 , 0,0402273714676309 , 3,08578479858053E-08 , 8,16982766180997E-07 , 8,16982766180997E-07 , 2,06458822708087 , 51,3331257580567 , -0,0812978691187205 , 2567,25576764058
47116299,3807 , 1000 , 1,31269999593496 , 6,22863715574819E-07 , 0,042447191780749 , 3,09380565966614E-08 , -5,31769568549407E-07 , -5,31769568549407E-07 , 2,07267285685546 , 48,8169181601004 , -0,0386606464284998 , 2563,13883041772
47116335,2463 , 2000 , 3,83800000697374 , 1,25217013848407E-06 , 0,0441831723265974 , 3,09609926073819E-08 , -3,2509939086501E-06 , -3,2509939086501E-06 , 2,07672426814466 , 46,8554467982628 , 0,0981466869045886 , 2537,91764581577
47116370,1245 , 4000 , 2,8306999951601 , 2,56193217519142E-06 , 0,0458150943541721 , 3,07510168078608E-08 , -8,79429854414623E-06 , -8,79429854414623E-06 , 2,07759321878728 , 44,5795442179353 , 0,151129920993716 , 2518,9768073194
47116402,8871 , 2000 , 0,703100003302097 , 1,18575855834143E-06 , 0,0484096316497327 , 3,07882810081973E-08 , -1,13555425103828E-05 , -1,13555425103828E-05 , 2,07302819068911 , 42,3534952817528 , 0,139414640677069 , 2520,79893812502
47116432,2331 , -2000 , -2,6744000017643 , -1,7094158230728E-06 , 0,051323990818103 , 3,07632678315446E-08 , -7,60211104914197E-06 , -7,60211104914197E-06 , 2,06033408826363 , 40,4399244345166 , 0,0357188598931857 , 2499,04188215731
47116460,9296 , -4000 , -3,30990000069141 , -3,17439085147832E-06 , 0,0530637013122474 , 3,04472474595735E-08 , -6,47837996155865E-07 , -6,47837996155867E-07 , 2,04408518086912 , 38,5701804103395 , -0,0568775870362875 , 2464,91995613003
47116491,6219 , -2000 , -1,3298000022769 , -1,58634246561037E-06 , 0,0551211558982629 , 3,04493029749441E-08 , 2,75547076199099E-06 , 2,75547076199099E-06 , 2,02582930819692 , 36,6523222118534 , -0,0823180422501715 , 2460,47951530756
47116525,6447 , -1000 , 1,30870001018047 , -7,48511984759443E-07 , 0,0571762180786517 , 3,05284989584304E-08 , 4,34461697384026E-06 , 4,34461697384026E-06 , 2,00443997547066 , 34,9812461493253 , 0,0204529447063119 , 2468,65161052284
47116554,6662 , -500 , -3,01930000633001 , -3,06907895085125E-07 , 0,0588171521938732 , 3,06251322916083E-08 , 4,98981951841975E-06 , 4,98981951841975E-06 , 1,98079057814942 , 33,6346727884639 , -0,146423857852329 , 2463,35635302486
47116586,6893 , 500 , 0,0165999978780746 , 5,97782363542646E-07 , 0,0611894518628956 , 3,07129659944022E-08 , 3,74446819552364E-06 , 3,74446819552364E-06 , 1,95331548107036 , 31,9530189541332 , -0,14886845253849 , 2463,5012814033
47116619,7128 , 1000 , 0,977900005877018 , 1,06419087577388E-06 , 0,0633468450492431 , 3,07761902882471E-08 , 1,55536376659499E-06 , 1,55536376659499E-06 , 1,92300722320721 , 30,3813486761296 , -0,103205377047668 , 2458,85457389899
47116655,238 , 2000 , 3,49819999933243 , 2,01593477137165E-06 , 0,0645185146016614 , 3,07485660051288E-08 , -2,52915786120285E-06 , -2,52915786120285E-06 , 1,89228510261768 , 29,2509336048272 , 0,0766734363389264 , 2425,33665820463
47116689,2626 , 4000 , 1,99819999933243 , 3,99452095506385E-06 , 0,0655095068061284 , 3,03657678058394E-08 , -1,04469713557697E-05 , -1,04469713557698E-05 , 1,86243422366449 , 27,7920934991849 , 0,0945097746095361 , 2418,95599131321
47116725,2856 , 2000 , 3,36389999091625 , 1,75639355760883E-06 , 0,067547554219103 , 3,03770970424216E-08 , -1,38570801970736E-05 , -1,38570801970736E-05 , 1,83128792626825 , 26,7008004468063 , 0,259500569006164 , 2394,11069875155
47116753,7926 , -2000 , -3,50119999051094 , -2,68119057840816E-06 , 0,070209443539859 , 3,02765137586582E-08 , -8,60462225923241E-06 , -8,60462225923241E-06 , 1,79374747987026 , 25,7936344896483 , 0,0541156692200448 , 2349,98316631785
47116784,4909 , -4000 , -1,32560000568628 , -4,82646483314815E-06 , 0,0715254538287024 , 2,97485391502823E-08 , 7,01602982171159E-07 , 7,01602982171156E-07 , 1,75583453388711 , 24,5091506326794 , 0,0771772048449249 , 2358,60852894675
47116811,856 , -2000 , -4,65890000015497 , -2,26801092067316E-06 , 0,0712914080388123 , 2,97147367679899E-08 , 4,90747348553843E-06 , 4,90747348553842E-06 , 1,72362951340821 , 24,0395668087255 , -0,200012317251411 , 2310,55156951662
47116843,6705 , -1000 , -0,226999998092651 , -1,00882204467331E-06 , 0,0736639295213096 , 2,97896097717181E-08 , 6,74224037254563E-06 , 6,74224037254563E-06 , 1,6896553012405 , 22,8458225321949 , -0,170118801395195 , 2312,7392254093
47116875,6209 , -500 , -0,0559999942779541 , -3,49054623522125E-07 , 0,0760141235475081 , 2,98867466286499E-08 , 7,36575112486704E-06 , 7,36575112486704E-06 , 1,65387247481088 , 21,7089867281979 , -0,145010374175331 , 2313,35608705174
47116908,2971 , 500 , 0,567699991166592 , 9,97970186618109E-07 , 0,0784461773435658 , 2,99644328890608E-08 , 5,61176328386333E-06 , 5,61176328386332E-06 , 1,61599897610436 , 20,6358666867414 , -0,106056029343461 , 2310,70704372233
47116941,5331 , 1000 , 1,23080000281334 , 1,66693834044951E-06 , 0,0804407211717788 , 3,00049628698187E-08 , 2,74194433504746E-06 , 2,74194433504746E-06 , 1,57751136665089 , 19,6449421134771 , -0,0333305337399548 , 2302,6882267959
47116974,9987 , 2000 , 1,44290000200272 , 3,07231296010914E-06 , 0,0821371649260056 , 2,99115550235251E-08 , -2,42874379967741E-06 , -2,42874379967741E-06 , 1,53927490779491 , 18,6811587857684 , 0,0165826176308597 , 2292,83115431911
47117010,4153 , 4000 , 3,33770000189543 , 5,88929371652149E-06 , 0,0815946522072165 , 2,93188711594313E-08 , -1,20257008714114E-05 , -1,20257008714114E-05 , 1,50631153184391 , 17,8713762349892 , 0,145220611388976 , 2245,03790809865
47117043,6432 , 2000 , 1,22079999744892 , 2,50930277147889E-06 , 0,0848151374496268 , 2,93014055740886E-08 , -1,59960706010746E-05 , -1,59960706010746E-05 , 1,47211192142832 , 16,9795136048855 , 0,16088815819898 , 2242,70403982171
47117072,9409 , -2000 , -2,72499999403954 , -4,13640552916228E-06 , 0,0887075415948009 , 2,90920070660459E-08 , -9,36084568705824E-06 , -9,36084568705824E-06 , 1,42981579357014 , 16,3293611670685 , -0,01600421862632 , 2201,97022439186
47117091,3488 , -4000 , -13,6221000030637 , -5,1409134391859E-06 , 0,063880248113031 , 2,85435894428805E-08 , -1,30370192483571E-06 , -1,30370192483571E-06 , 1,4296988885295 , 22,4625567153383 , -0,769123009683231 , 1942,69909427542
47117153,93 , -2000 , 30,5608999952674 , -7,7762596701767E-07 , 0,0203369730219708 , 2,85980276525318E-08 , -1,12140762457096E-07 , -1,12140762457099E-07 , 1,49853641679998 , 73,696350814142 , -0,111028354586675 , 2042,54976578046
47117185,1252 , -1000 , -0,827500000596046 , -4,02143197941403E-07 , 0,0223145395772175 , 2,86864418392721E-08 , 5,30744880865476E-07 , 5,30744880865472E-07 , 1,5628633102922 , 70,0141071701262 , -0,11609124449667 , 2042,16917729512
47117218,5019 , -500 , 1,3509000018239 , -2,02877035613251E-07 , 0,0243320846943 , 2,87836294612271E-08 , 8,68047821913546E-07 , 8,68047821913542E-07 , 1,62240883645582 , 66,6599197283258 , -0,0744388776448288 , 2043,61856579896
